Dataset,Fold,Rep,Exec_time,RMSE_train,NMSE_train,MAE_train,RMSE_test,NMSE_test,MAE_test,N_nodes,Expr
airfoil,3,2,345.194077025,3.354772024449408,0.2345026123137287,2.5830700359040546,3.7819294853831376,0.3093932797540729,2.9297948271438474,94,-322.202*sqrt( 0.0+1.0*(x_1^-3.0 * x_3^-3.0) ) + -484.078*sqrt( 0.0+1.0*(x_1^-3.0 * x_5^-2.0) ) + 5607.596*sqrt( 0.0+1.0*(x_1^-3.0 * x_5^-1.0) ) + 11.225*sqrt( 0.0+1.0*(x_1^-1.0 * x_5^-1.0) ) + -7224.782*sqrt( 0.0+1.0*(x_4^-3.0 * x_5^1.0) ) + -32.036*sqrt( 0.0+1.0*(x_3^2.0) ) + 7.415*sqrt( 0.0+1.0*(x_3^2.0 * x_5^1.0) ) + -0.018*sqrt( 0.0+1.0*(x_1^2.0 * x_5^1.0) ) + 133.0
airfoil,3,3,650.808331499,2.94887852081328,0.1811905001422904,2.1792703756535854,3.2882262874654806,0.23388771767742486,2.3958992398497423,118,3879.853*identity( 0.0+1.0*(x_1^-3.0 * x_3^-3.0) ) + 10.037*identity( 0.0+1.0*(x_1^-3.0 * x_5^-3.0) ) + 0.0*identity( 0.0+1.0*(x_1^-3.0 * x_3^1.0) ) + -6.058*identity( 0.0+1.0*(x_1^-2.0 * x_3^-3.0) ) + -25.218*identity( 0.0+1.0*(x_1^-2.0 * x_5^-2.0) ) + -275.609*identity( 0.0+1.0*(x_1^-1.0 * x_3^-1.0) ) + 2.452*log( 0.0+1.0*(x_1^-1.0 * x_5^-2.0) ) + 1.26*log( 0.0+1.0*(x_4^3.0) ) + -7.194*log( 0.0+1.0*(x_1^1.0 * x_3^1.0) ) + 0.206*sqrt( 0.0+1.0*(x_1^1.0 * x_3^2.0) ) + 144.0
airfoil,3,4,525.569352581,3.652608846109386,0.27798924413251885,2.81287594124151,3.7335030038952097,0.30152063026879306,2.8820194840292492,58,-94.9*exp( 0.0+1.0*(x_1^-1.0 * x_3^-1.0) ) + -2.349*log( 0.0+1.0*(x_5^2.0) ) + 1.527*log( 0.0+1.0*(x_4^3.0 * x_5^3.0) ) + -6.331*sqrt( 0.0+1.0*(x_1^1.0 * x_5^2.0) ) + -0.456*sqrt( 0.0+1.0*(x_1^1.0 * x_3^1.0) ) + 213.0
airfoil,3,5,340.47030521,3.202537415974004,0.21370273694546857,2.430343486790842,3.467941492023042,0.26015222567304513,2.6273620424082407,85,-119.266*sqrt( 0.0+1.0*(x_1^-3.0 * x_5^-2.0) ) + -122.176*sqrt( 0.0+1.0*(x_1^-2.0 * x_3^-2.0) ) + -158.547*sqrt( 0.0+1.0*(x_3^1.0 * x_4^-1.0) ) + -229.609*sqrt( 0.0+1.0*(x_3^2.0 * x_5^2.0) ) + -0.049*sqrt( 0.0+1.0*(x_1^2.0 * x_5^1.0) ) + -0.165*sqrt( 0.0+1.0*(x_1^2.0 * x_5^2.0) ) + 0.004*sqrt( 0.0+1.0*(x_1^3.0 * x_5^2.0) ) + 144.0
airfoil,4,0,358.617662347,3.689086854690852,0.29640778167079174,2.901851580513329,3.9375438560966836,0.28323958044188546,3.125286412092105,52,-21.731*sqrt( 0.0+1.0*(x_1^-2.0 * x_3^-3.0) ) + 0.024*sqrt( 0.0+1.0*(x_3^-3.0) ) + 0.082*sqrt( 0.0+1.0*(x_4^2.0) ) + -28.336*sqrt( 0.0+1.0*(x_3^3.0) ) + -0.024*sqrt( 0.0+1.0*(x_1^2.0 * x_5^1.0) ) + 127.0
airfoil,4,1,519.549509366,3.1527060050016202,0.21648050310041586,2.305271432207506,3.3761640215397177,0.20823331326866854,2.467158253005713,109,-290808.875*identity( 0.0+1.0*(x_1^-3.0 * x_3^-2.0) ) + 1.954455261e6*identity( 0.0+1.0*(x_1^-3.0 * x_5^-1.0) ) + 54.846*identity( 0.0+1.0*(x_1^-2.0 * x_3^-3.0) ) + -12030.893*identity( 0.0+1.0*(x_1^-2.0 * x_5^-1.0) ) + -7.636*identity( 0.0+1.0*(x_1^-1.0 * x_3^-2.0) ) + 2.111*log( 0.0+1.0*(x_1^-1.0 * x_3^-2.0) ) + -1.801*log( 0.0+1.0*(x_4^-2.0 * x_5^-2.0) ) + -2.724*log( 0.0+1.0*(x_1^2.0 * x_5^3.0) ) + -0.197*log( 0.0+1.0*(x_1^2.0 * x_3^3.0) ) + 140.0
airfoil,4,2,463.203008936,4.545259253617081,0.4499550805956514,3.532836452973921,4.6759239348348345,0.3994275439309847,3.674305277066489,58,-156442.316*exp( 0.0+1.0*(x_1^-3.0 * x_3^-2.0) ) + 6.34*log( 0.0+1.0*(x_4^-3.0) ) + -7.733*log( 0.0+1.0*(x_1^1.0 * x_4^-3.0) ) + -0.9*log( 0.0+1.0*(x_1^1.0 * x_3^3.0) ) + 1.469*log( 0.0+1.0*(x_1^3.0 * x_5^-2.0) ) + 156561.0
airfoil,4,3,276.211245461,3.413412688183125,0.2537636647675112,2.62690497056009,3.6383580910125106,0.24183213808135007,2.843274320484565,70,-124.688*identity( 0.0+1.0*(x_1^-1.0 * x_3^-1.0) ) + -1.552*log( 0.0+1.0*(x_1^-1.0 * x_5^-1.0) ) + 1.676*log( 0.0+1.0*(x_3^-1.0 * x_4^-3.0) ) + 2.62*sqrt( 0.0+1.0*(x_4^1.0) ) + -2.122*sqrt( 0.0+1.0*(x_1^1.0 * x_5^1.0) ) + -0.32*sqrt( 0.0+1.0*(x_1^1.0 * x_3^1.0) ) + 134.0
airfoil,4,4,368.557965011,3.782680810119189,0.31163859169932406,2.811565565773444,4.155160061639001,0.3154123182268603,3.125370076068893,58,-4126.906*identity( 0.0+1.0*(x_1^-2.0 * x_5^-1.0) ) + -0.37*sqrt( 0.0+1.0*(x_3^-1.0) ) + -47534.713*sqrt( 0.0+1.0*(x_4^-2.0 * x_5^3.0) ) + -0.478*sqrt( 0.0+1.0*(x_1^1.0 * x_3^1.0) ) + -0.029*sqrt( 0.0+1.0*(x_1^1.0 * x_2^1.0) ) + 140.0
airfoil,4,5,304.203491747,3.9567206269116713,0.34097506014613704,3.041669891208239,4.4416790027623225,0.3604105313840938,3.2304213768182377,100,-3892.176*identity( 0.0+1.0*(x_1^-3.0 * x_3^-3.0) ) + -0.607*identity( 0.0+1.0*(x_1^-3.0 * x_5^-3.0) ) + -2611.688*identity( 0.0+1.0*(x_1^-3.0 * x_5^-2.0) ) + -41.016*identity( 0.0+1.0*(x_1^-3.0 * x_4^3.0) ) + 4735.294*identity( 0.0+1.0*(x_5^2.0) ) + -109443.248*identity( 0.0+1.0*(x_5^3.0) ) + 1.251*log( 0.0+1.0*(x_4^3.0 * x_5^1.0) ) + -0.843*log( 0.0+1.0*(x_3^3.0) ) + -1.668*log( 0.0+1.0*(x_1^3.0 * x_5^3.0) ) + 123.0
concrete,0,0,326.811173242,7.170051458140104,0.18184050660165774,5.496515683388349,7.193463008190229,0.1937678865137867,5.716805985148877,70,-9.783*log( 0.0+1.0*(x_1^-3.0 * x_8^-2.0) ) + 11.709*log( 0.0+1.0*(x_4^-3.0 * x_8^-1.0) ) + 0.774*sqrt( 0.0+1.0*(x_3^1.0) ) + 204.522*sqrt( 0.0+1.0*(x_2^2.0 * x_4^-3.0) ) + -0.132*sqrt( 0.0+1.0*(x_2^2.0 * x_8^-2.0) ) + 1.028*sqrt( 0.0+1.0*(x_2^3.0 * x_6^-2.0) ) + 20.0
concrete,0,1,235.541112913,8.232712433529311,0.23973529591835813,6.272294934743345,8.480043953818857,0.26927868615702427,6.501961015079269,61,87.992*log( 0.0+1.0*(x_4^-1.0 * x_7^-1.0) ) + -27.303*log( 0.0+1.0*(x_6^2.0 * x_7^-1.0) ) + -12.744*log( 0.0+1.0*(x_4^2.0 * x_8^3.0) ) + 12.314*log( 0.0+1.0*(x_4^3.0 * x_7^1.0) ) + 15.512*log( 0.0+1.0*(x_1^1.0 * x_8^3.0) ) + 1018.0
concrete,0,2,251.608353707,8.232712433529297,0.23973529591835727,6.272294934771641,8.480043953921864,0.2692786861635662,6.501961015107069,67,-88.787*log( 0.0+1.0*(x_4^-2.0 * x_8^2.0) ) + 127.056*log( 0.0+1.0*(x_4^-2.0 * x_6^3.0) ) + 24.188*log( 0.0+1.0*(x_7^-2.0 * x_8^2.0) ) + 0.0*log( 0.0+1.0*() ) + -137.502*log( 0.0+1.0*(x_6^3.0 * x_8^-1.0) ) + 7.756*log( 0.0+1.0*(x_1^2.0 * x_6^-3.0) ) + 1018.0
concrete,0,3,153.841969016,8.165326414863827,0.23582681679588646,6.189131892466465,8.415214856969925,0.2651772062022517,6.429078095271557,76,2.951*exp( 0.0+1.0*(x_1^-1.0 * x_4^1.0) ) + -0.0*log( 0.0+1.0*() ) + -30.568*log( 0.0+1.0*(x_4^1.0 * x_7^-1.0) ) + -50.117*log( 0.0+1.0*(x_4^1.0 * x_6^1.0) ) + -93.685*log( 0.0+1.0*(x_1^2.0) ) + 77.924*log( 0.0+1.0*(x_1^3.0 * x_7^-1.0) ) + -8.392*log( 0.0+1.0*(x_1^3.0 * x_8^-1.0) ) + 963.0
concrete,0,4,269.189359592,6.845567573150285,0.16575437917035113,5.313786591274463,6.895916442451829,0.17806958809290355,5.425839606748732,106,-72.44*log( 0.0+1.0*(x_1^-1.0 * x_8^1.0) ) + 41.445*log( 0.0+1.0*(x_1^-1.0 * x_8^2.0) ) + 0.0*log( 0.0+1.0*() ) + -5.837*sqrt( 0.0+1.0*(x_4^1.0) ) + -0.089*sqrt( 0.0+1.0*(x_4^1.0 * x_8^1.0) ) + 0.428*sqrt( 0.0+1.0*(x_3^1.0) ) + 0.122*sqrt( 0.0+1.0*(x_3^1.0 * x_8^1.0) ) + -0.006*sqrt( 0.0+1.0*(x_3^2.0 * x_8^1.0) ) + 0.062*sqrt( 0.0+1.0*(x_2^2.0) ) + 0.005*sqrt( 0.0+1.0*(x_2^2.0 * x_8^1.0) ) + -95.0
concrete,0,5,232.084450885,6.8825662170038,0.16755094608027102,5.472390137224542,6.547161304624221,0.16051360727202715,5.2944120846863,91,-5.618*log( 0.0+1.0*(x_1^-3.0 * x_8^-2.0) ) + 1.596*sin( 0.0+1.0*(x_7^1.0 * x_8^-1.0) ) + 1.959*sqrt( 0.0+1.0*(x_5^1.0) ) + -0.23*sqrt( 0.0+1.0*(x_4^2.0) ) + -0.006*sqrt( 0.0+1.0*(x_4^2.0 * x_8^1.0) ) + 0.008*sqrt( 0.0+1.0*(x_2^1.0 * x_4^2.0) ) + 34.791*sqrt( 0.0+1.0*(x_1^1.0 * x_7^-1.0) ) + -0.035*sqrt( 0.0+1.0*(x_1^1.0 * x_2^1.0) ) + -76.0
concrete,1,0,364.600178125,8.159424645626308,0.23986809496773612,6.183113668066062,8.738177727561576,0.26530249805166367,6.747603417483774,64,-19.547*log( 0.0+1.0*(x_1^-1.0 * x_6^-3.0) ) + 36.095*log( 0.0+1.0*(x_1^-1.0) ) + -23.408*log( 0.0+1.0*(x_1^-1.0 * x_7^2.0) ) + 37.397*log( 0.0+1.0*(x_4^-2.0 * x_6^-3.0) ) + 0.0*log( 0.0+1.0*() ) + 4.098*log( 0.0+1.0*(x_1^2.0 * x_8^2.0) ) + 994.0
concrete,1,1,541.885839656,7.4849027199251745,0.2018485967713354,5.854742788438647,7.082112329835696,0.17427103625778556,5.717625448144441,52,6.76*log( 0.0+1.0*(x_4^-2.0 * x_8^1.0) ) + -0.0*log( 0.0+1.0*() ) + 0.53*sqrt( 0.0+1.0*(x_5^1.0 * x_8^1.0) ) + 0.0*sqrt( 0.0+1.0*(x_2^2.0 * x_6^2.0) ) + 3.151*sqrt( 0.0+1.0*(x_1^1.0) ) + 23.0
